 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.89 
1560037921.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  65	  42	  65	
 204.8	  80	 128	  76	 125	  76	 130	  83	 129	
 409.6	 160	 256	 151	 251	 152	 261	 166	 258	
 819.2	 319	 512	 301	 501	 304	 521	 332	 515	
1638.4	 636	1022	 601	1000	 606	1040	 662	1027	
3276.8	1271	2043	1200	1998	1212	2079	1324	2054	
