 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.26 
1563709204.1
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  79	 135	  86	 133	
 409.6	 159	 263	 150	 255	 158	 269	 171	 264	
 819.2	 318	 525	 299	 509	 316	 538	 341	 527	
1638.4	 636	1053	 599	1021	 633	1080	 684	1058	
3276.8	1271	2103	1197	2039	1264	2157	1366	2113	
