 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.98 
1560339251.96
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  16	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 165	 267	 156	 259	 162	 273	 175	 268	
 819.2	 328	 531	 310	 515	 323	 544	 348	 533	
1638.4	 654	1060	 618	1028	 644	1086	 693	1064	
3276.8	1306	2118	1235	2055	1286	2171	1385	2126	
