 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.54 
1566406970.11
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 133	
 409.6	 157	 263	 148	 255	 157	 270	 170	 264	
 819.2	 313	 524	 294	 507	 313	 537	 338	 526	
1638.4	 625	1047	 587	1014	 626	1074	 676	1051	
3276.8	1250	2092	1173	2027	1250	2146	1351	2102	
