 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.27 
1559850292.88
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  65	  42	  65	
 204.8	  80	 128	  76	 126	  76	 131	  83	 129	
 409.6	 160	 256	 151	 251	 153	 261	 166	 258	
 819.2	 319	 511	 302	 500	 304	 520	 331	 514	
1638.4	 637	1022	 602	1000	 607	1039	 662	1026	
3276.8	1271	2039	1201	1994	1210	2073	1320	2046	
