 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.82 
1563954619.94
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  64	
 204.8	  77	 132	  73	 125	  75	 130	  82	 128	
 409.6	 155	 255	 145	 249	 150	 260	 164	 257	
 819.2	 308	 509	 289	 497	 298	 519	 326	 513	
1638.4	 614	1016	 576	 992	 595	1036	 651	1023	
3276.8	1228	2031	1152	1983	1189	2072	1301	2046	
