 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.24 
1554895476.97
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  65	  40	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 133	  87	 132	
 409.6	 166	 261	 159	 257	 157	 266	 174	 264	
 819.2	 332	 522	 317	 513	 314	 532	 347	 528	
1638.4	 665	1045	 634	1027	 629	1064	 693	1057	
3276.8	1327	2088	1267	2050	1256	2125	1384	2111	
