 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.78 
1557154200.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 128	  81	 135	  87	 133	
 409.6	 166	 264	 158	 257	 162	 270	 174	 265	
 819.2	 331	 526	 314	 512	 323	 538	 347	 528	
1638.4	 663	1054	 629	1025	 647	1078	 696	1058	
3276.8	1325	2104	1256	2046	1291	2152	1389	2111	
