 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1564633150.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 133	  75	 129	  80	 136	  86	 133	
 409.6	 159	 264	 149	 256	 158	 271	 171	 265	
 819.2	 316	 525	 297	 509	 315	 539	 340	 528	
1638.4	 630	1048	 593	1016	 628	1075	 679	1053	
3276.8	1258	2094	1183	2030	1254	2147	1356	2103	
