 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.78 
1557506124.31
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 165	 263	 157	 256	 161	 269	 174	 264	
 819.2	 330	 525	 312	 510	 321	 536	 346	 526	
1638.4	 658	1048	 623	1019	 641	1071	 690	1050	
3276.8	1314	2094	1245	2036	1282	2141	1380	2100	
