 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.65 
1560172149.1
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  83	 134	  78	 130	  82	 137	  88	 135	
 409.6	 166	 268	 157	 260	 163	 275	 176	 269	
 819.2	 330	 535	 312	 519	 325	 548	 351	 537	
1638.4	 660	1067	 624	1036	 649	1095	 700	1073	
3276.8	1318	2133	1246	2070	1298	2188	1399	2144	
