 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.32 
1560359214.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  44	  67	
 204.8	  85	 134	  81	 131	  83	 137	  88	 135	
 409.6	 170	 267	 161	 262	 166	 275	 177	 269	
 819.2	 338	 532	 321	 523	 331	 547	 351	 536	
1638.4	 675	1062	 641	1045	 661	1093	 702	1070	
3276.8	1347	2122	1280	2086	1321	2183	1402	2137	
