 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.33 
1564697922.28
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  32	
 102.4	  39	  64	  36	  62	  38	  65	  41	  64	
 204.8	  77	 127	  72	 124	  75	 130	  82	 128	
 409.6	 153	 254	 143	 248	 148	 259	 162	 255	
 819.2	 305	 507	 285	 495	 296	 517	 324	 510	
1638.4	 609	1013	 569	 988	 592	1032	 647	1020	
3276.8	1216	2023	1137	1974	1181	2062	1291	2036	
