 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.60 
1560759492.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 164	 266	 155	 258	 161	 273	 174	 267	
 819.2	 327	 531	 309	 515	 322	 545	 348	 533	
1638.4	 656	1065	 619	1033	 646	1092	 697	1070	
3276.8	1307	2123	1234	2060	1288	2177	1389	2132	
