 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.59 
1563807855.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  67	  38	  65	  40	  68	  43	  67	
 204.8	  80	 132	  76	 128	  80	 136	  86	 133	
 409.6	 160	 264	 151	 256	 159	 271	 172	 266	
 819.2	 319	 527	 300	 511	 317	 541	 343	 530	
1638.4	 634	1051	 597	1018	 632	1076	 681	1054	
3276.8	1264	2093	1191	2029	1259	2146	1357	2101	
