 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.70 
1557780341.77
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 166	 264	 157	 257	 162	 270	 174	 265	
 819.2	 330	 526	 313	 512	 322	 538	 347	 528	
1638.4	 659	1049	 620	1021	 643	1073	 692	1053	
3276.8	1316	2098	1246	2040	1284	2145	1382	2105	
