 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.16 
1557195086.74
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 166	 264	 158	 256	 162	 270	 174	 265	
 819.2	 332	 527	 315	 513	 324	 540	 349	 529	
1638.4	 664	1055	 630	1026	 647	1079	 697	1059	
3276.8	1323	2102	1254	2044	1289	2150	1388	2109	
