 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.01 
1561733050.88
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  45	  68	
 204.8	  85	 134	  80	 132	  84	 138	  88	 135	
 409.6	 170	 268	 161	 263	 167	 276	 177	 270	
 819.2	 338	 535	 320	 524	 333	 551	 352	 539	
1638.4	 675	1066	 638	1046	 663	1099	 702	1075	
3276.8	1349	2132	1276	2092	1326	2197	1403	2149	
