 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.24 
1555592120.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 135	  88	 133	
 409.6	 168	 265	 159	 258	 163	 271	 176	 265	
 819.2	 333	 527	 316	 513	 324	 538	 349	 528	
1638.4	 665	1050	 631	1023	 646	1073	 696	1053	
3276.8	1328	2099	1260	2045	1290	2145	1391	2104	
