 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.25 
1554712044.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 258	 162	 269	 176	 265	
 819.2	 332	 525	 317	 513	 322	 536	 349	 527	
1638.4	 666	1053	 635	1028	 645	1075	 701	1057	
3276.8	1332	2105	1270	2056	1291	2149	1401	2114	
