 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1565328135.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  32	  19	  33	  21	  33	
 102.4	  39	  64	  36	  63	  38	  65	  41	  65	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 153	 255	 143	 249	 149	 260	 163	 257	
 819.2	 306	 509	 286	 497	 297	 519	 325	 513	
1638.4	 609	1015	 569	 990	 592	1035	 648	1022	
3276.8	1218	2028	1137	1979	1185	2069	1294	2043	
