 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.70 
1557274956.6
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  84	 133	
 409.6	 167	 265	 158	 258	 163	 271	 175	 266	
 819.2	 332	 529	 315	 514	 324	 541	 349	 531	
1638.4	 662	1053	 628	1023	 645	1077	 695	1056	
3276.8	1320	2099	1251	2040	1286	2146	1385	2105	
