 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.01 
1565127859.63
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  83	 129	  80	 126	  79	 133	  84	 126	
 409.6	 166	 257	 159	 252	 157	 266	 168	 252	
 819.2	 331	 513	 317	 504	 315	 532	 335	 504	
1638.4	 660	1025	 633	1006	 628	1062	 668	1006	
3276.8	1318	2046	1265	2008	1253	2121	1334	2008	
