 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.10 
1564026465.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 159	 264	 150	 256	 159	 271	 171	 265	
 819.2	 318	 527	 300	 511	 317	 541	 343	 530	
1638.4	 634	1052	 597	1020	 632	1079	 683	1057	
3276.8	1267	2102	1194	2039	1263	2158	1366	2113	
