 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.04 
1566120375.3
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  86	 133	
 409.6	 158	 264	 149	 255	 158	 270	 171	 265	
 819.2	 315	 525	 296	 509	 315	 539	 340	 528	
1638.4	 629	1049	 591	1016	 628	1076	 679	1055	
3276.8	1255	2095	1179	2030	1254	2149	1355	2106	
