 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1561545263.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  77	 129	  81	 136	  87	 133	
 409.6	 163	 265	 154	 257	 161	 272	 173	 266	
 819.2	 326	 532	 308	 516	 322	 545	 348	 535	
1638.4	 650	1060	 613	1029	 642	1087	 693	1065	
3276.8	1298	2118	1225	2055	1282	2172	1384	2128	
