 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.58 
1555024787.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 136	  88	 133	
 409.6	 167	 264	 159	 258	 163	 270	 176	 265	
 819.2	 335	 528	 318	 515	 325	 540	 351	 530	
1638.4	 670	1058	 638	1032	 652	1082	 704	1062	
3276.8	1338	2113	1273	2060	1301	2160	1404	2121	
