 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.27 
1563208930.64
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  16	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 136	  87	 133	
 409.6	 161	 266	 152	 258	 160	 273	 173	 267	
 819.2	 322	 530	 303	 515	 320	 545	 346	 533	
1638.4	 643	1060	 606	1028	 639	1088	 690	1066	
3276.8	1284	2117	1210	2054	1276	2173	1378	2128	
