 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1565000068.02
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  79	 132	  75	 128	  79	 135	  86	 132	
 409.6	 159	 264	 149	 256	 158	 271	 171	 265	
 819.2	 315	 525	 297	 509	 315	 538	 340	 527	
1638.4	 630	1049	 592	1017	 629	1076	 679	1054	
3276.8	1257	2094	1183	2030	1255	2147	1356	2103	
