 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.11 
1562648380.07
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  79	 128	  74	 125	  76	 131	  83	 129	
 409.6	 157	 256	 147	 250	 150	 261	 165	 258	
 819.2	 312	 511	 294	 499	 300	 520	 329	 514	
1638.4	 623	1021	 586	 998	 599	1040	 656	1027	
3276.8	1243	2037	1170	1992	1196	2075	1310	2051	
