 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
7.00 
1559840684.97
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  21	  32	  20	  33	  22	  32	
 102.4	  42	  64	  41	  63	  39	  66	  43	  63	
 204.8	  83	 128	  81	 127	  78	 132	  85	 126	
 409.6	 166	 255	 160	 252	 155	 262	 169	 251	
 819.2	 330	 509	 320	 504	 309	 524	 337	 501	
1638.4	 659	1016	 639	1005	 617	1045	 671	1000	
3276.8	1318	2032	1277	2011	1234	2091	1343	2000	
