 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.32 
1555775268.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  84	 132	  79	 129	  81	 135	  88	 132	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 334	 528	 318	 515	 325	 540	 351	 530	
1638.4	 667	1054	 633	1027	 648	1077	 699	1057	
3276.8	1327	2099	1261	2044	1290	2145	1391	2104	
