 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.47 
1561707598.22
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 129	  81	 127	  80	 134	  85	 127	
 409.6	 169	 259	 163	 255	 160	 268	 171	 254	
 819.2	 337	 516	 324	 508	 318	 534	 340	 507	
1638.4	 673	1030	 647	1013	 635	1065	 678	1012	
3276.8	1348	2061	1294	2029	1271	2133	1358	2026	
