 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.87 
1562535164.0
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  79	 128	  74	 125	  75	 130	  83	 129	
 409.6	 157	 256	 148	 250	 150	 260	 165	 258	
 819.2	 312	 510	 294	 498	 299	 519	 328	 513	
1638.4	 623	1019	 587	 996	 599	1037	 656	1026	
3276.8	1243	2035	1171	1989	1194	2071	1309	2048	
