 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.54 
1563443056.34
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   8	   5	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  31	  19	  33	  21	  32	
 102.4	  39	  64	  37	  62	  38	  65	  41	  64	
 204.8	  77	 127	  73	 124	  75	 129	  81	 128	
 409.6	 154	 254	 144	 248	 149	 258	 162	 255	
 819.2	 307	 506	 288	 494	 296	 515	 324	 508	
1638.4	 613	1012	 575	 988	 592	1030	 647	1017	
3276.8	1224	2019	1148	1972	1181	2055	1292	2029	
