 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
5.15 
1560313877.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  35	
 102.4	  45	  69	  43	  68	  43	  71	  47	  70	
 204.8	  89	 138	  85	 135	  86	 142	  93	 140	
 409.6	 176	 275	 168	 270	 171	 283	 185	 278	
 819.2	 352	 549	 337	 539	 341	 565	 371	 557	
1638.4	 703	1097	 672	1077	 681	1129	 740	1112	
3276.8	1403	2190	1341	2150	1359	2253	1476	2219	
