 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.27 
1563475237.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 160	 264	 151	 257	 159	 271	 172	 266	
 819.2	 319	 527	 300	 511	 318	 541	 343	 530	
1638.4	 637	1053	 599	1021	 634	1081	 685	1058	
3276.8	1272	2102	1197	2040	1266	2158	1366	2112	
