 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.32 
1563017291.21
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  77	 129	  81	 137	  87	 134	
 409.6	 162	 266	 152	 258	 161	 273	 174	 268	
 819.2	 322	 530	 304	 515	 320	 545	 346	 533	
1638.4	 642	1058	 605	1026	 638	1086	 688	1063	
3276.8	1283	2115	1210	2052	1274	2172	1377	2127	
