 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.68 
1565901782.06
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  41	  64	  40	  63	  39	  67	  42	  63	
 204.8	  82	 128	  79	 126	  78	 133	  83	 126	
 409.6	 164	 256	 158	 251	 157	 265	 167	 251	
 819.2	 327	 509	 314	 499	 311	 527	 331	 499	
1638.4	 655	1019	 628	1000	 623	1056	 663	1000	
3276.8	1306	2034	1252	1996	1243	2107	1323	1993	
