 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1561634734.24
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  41	  67	  39	  65	  41	  68	  44	  67	
 204.8	  82	 135	  77	 129	  81	 137	  87	 134	
 409.6	 163	 267	 154	 259	 162	 274	 174	 268	
 819.2	 326	 533	 308	 517	 322	 547	 349	 536	
1638.4	 650	1063	 614	1031	 643	1091	 695	1069	
3276.8	1300	2124	1226	2060	1285	2180	1388	2136	
