 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
33.22 
1556877357.82
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  83	 131	  79	 129	  79	 134	  87	 133	
 409.6	 166	 261	 158	 256	 158	 267	 172	 264	
 819.2	 330	 522	 314	 512	 314	 532	 344	 528	
1638.4	 659	1042	 628	1022	 628	1063	 687	1054	
3276.8	1317	2083	1254	2043	1254	2123	1372	2106	
