 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.16 
1557208335.29
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 158	 258	 163	 271	 175	 266	
 819.2	 333	 529	 316	 514	 325	 541	 349	 531	
1638.4	 664	1055	 630	1026	 647	1079	 697	1059	
3276.8	1327	2109	1259	2051	1294	2158	1394	2118	
