 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.76 
1560994938.3
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  68	
 204.8	  83	 134	  78	 130	  81	 138	  88	 135	
 409.6	 164	 267	 155	 259	 162	 274	 175	 268	
 819.2	 327	 533	 309	 517	 323	 547	 349	 536	
1638.4	 652	1063	 616	1031	 644	1090	 695	1068	
3276.8	1300	2119	1227	2055	1284	2174	1384	2128	
