 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
3.84 
1563516888.4
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  24	  36	
 102.4	  44	  70	  42	  68	  43	  72	  47	  71	
 204.8	  89	 139	  84	 136	  87	 144	  93	 141	
 409.6	 176	 278	 168	 272	 172	 287	 186	 282	
 819.2	 352	 555	 335	 543	 344	 573	 372	 563	
1638.4	 702	1108	 668	1083	 687	1143	 742	1123	
3276.8	1403	2212	1334	2164	1372	2283	1481	2243	
