 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
33.39 
1556889951.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  83	 131	  79	 128	  79	 133	  86	 132	
 409.6	 166	 262	 158	 257	 158	 267	 173	 265	
 819.2	 330	 522	 315	 512	 315	 533	 345	 529	
1638.4	 660	1043	 628	1024	 628	1064	 688	1055	
3276.8	1317	2083	1253	2043	1254	2124	1372	2106	
