 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.42 
1561558930.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  77	 130	  81	 137	  88	 134	
 409.6	 163	 266	 154	 258	 161	 273	 174	 268	
 819.2	 326	 532	 308	 517	 323	 546	 349	 535	
1638.4	 651	1062	 614	1031	 644	1090	 695	1068	
3276.8	1300	2122	1227	2059	1285	2177	1387	2133	
