 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.87 
1560523941.53
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  83	 134	  78	 130	  81	 137	  88	 135	
 409.6	 163	 265	 155	 257	 161	 272	 174	 266	
 819.2	 327	 531	 309	 516	 323	 545	 348	 534	
1638.4	 651	1059	 616	1027	 642	1085	 693	1063	
3276.8	1301	2115	1230	2052	1282	2168	1382	2122	
