 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.40 
1555439679.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 257	 162	 269	 175	 264	
 819.2	 333	 526	 316	 513	 324	 538	 349	 527	
1638.4	 666	1052	 632	1025	 647	1075	 697	1055	
3276.8	1329	2100	1263	2046	1292	2146	1392	2105	
