 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.32 
1560121755.13
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  65	  42	  65	
 204.8	  80	 128	  76	 125	  76	 130	  83	 129	
 409.6	 159	 256	 151	 251	 152	 260	 166	 257	
 819.2	 318	 512	 301	 501	 304	 520	 331	 514	
1638.4	 636	1022	 601	1000	 607	1040	 662	1027	
3276.8	1268	2039	1198	1995	1210	2074	1321	2048	
